PLACE ID,nama wisata,KATEGORI,Kota,deskripsi,HARGA,long,lat,gambar,rating,path_gambar
572,Taman Tabanas,Wisata Hiburan,Semarang,"Taman Tabanas merupakan sebuah taman yang letaknya berada di Tanjakan Gombel Semarang. Dari Taman Tabanas Semarang ini pengunjung bisa melihat landscape pemandangan kota Semarang menjadikan Taman Tabanas ini menjadi salah satu daya tarik untuk dikunjungi. Di sekitar Taman Tabanas Semarang ini terdapat Cafe, Resto dan Hotel, yang menambah indah dan menjadi satu daya tarik tersendiri Taman Tabanas Semarang. Taman Tabanas juga memiliki nama Gardu Pandang Gombel Semarang meski warga Semarang sendiri lebih mengnal taman ini dengan nama Taman Tabanas.",0.0,110.4215576,-7.0388032,,4.4,images/Taman Tabanas wisata indonesia/Image_1.jpg
573,Tirto Argo Siwarak,Wisata Hiburan,Semarang,"Kolam Renang Tirto Argo Siwarak, merupakan kolam renang yang berada di Ungaran. Keberadaannya yang dekat dengan Kota Semarang menjadikan tempat wisata ini cukup populer. Bahkan, tidak jarang wisatawan Semarang dan sekitarnya datang berkunjung. Hadir dengan kolam renang dan taman rekreasi sederhana, justru menjadi daya tarik tersendiri. Terbukti, pengunjung yang datang tidak pernah surut. Bahkan, selalu ada pengunjung dan ramai ketika liburan.",20000.0,110.394523,-7.132106,,4.4,images/Tirto Argo Siwarak wisata indonesia/Image_1.jpg
574,Tugu Muda Semarang,Wisata Budaya,Semarang,"Tugu Muda (""Monumen Pemuda"" Indonesia) adalah sebuah monumen batu di Semarang, Jawa memperingati perjuangan kemerdekaan oleh pemuda Indonesia. Itu didedikasikan oleh Presiden Sukarno pada 20 Mei 1953 untuk memperingati pertempuran lima hari terus menerus antara pemuda Semarang dan batalyon Jepang yang dipimpin oleh Mayor Kido dari 14-19 Oktober 1945. Pasukan Jepang mengusir Belanda dari Indonesia sebagai ""kakak laki-laki Asia""; namun, Jepang lebih kejam terhadap pembangkang daripada rekan-rekan Belanda mereka. Tugu batu tersebut terdiri dari sebuah pondasi, badan dan kepala. Satu sisi tugu dibuat dalam relief, dengan kolam hias dan taman yang mengelilinginya.",0.0,110.4093207,-6.9843485,,4.7,images/Tugu Muda Semarang wisata indonesia/Image_1.jpg
575,Umbul Sidomukti,Wisata Alam,Semarang,"Kawasan wisata umbul Sidomukti merupakan salah satu Wisata Alam Pegunungan di Semarang, berada di Desa Sidomukti Kecamatan Bandungan Kabupaten Semarang. Kawasan wisata ini dengan didukung fasiltas & Servis: Outbond Training, Adrenalin Games, Taman Renang Alam, Camping Ground, Pondok Wisata, Pondok Lesehan, serta Meeting Room.",75000.0,110.3733583,-7.1945903,,4.6,images/Umbul Sidomukti wisata indonesia/Image_1.jpg
576,Vihara Buddhagaya Watugong Semarang,Wisata Religi,Semarang,"Vihara Buddhagaya Watugong Semarang merupakan vihara yang dikenal dengan pagoda ikonik, area ibadah, dan suasana tenang.",0.0,110.4095947,-7.0864388,https://www.google.com/search?tbm=isch&q=Vihara+Buddhagaya+Watugong+Semarang+wisata+religi+Indonesia,4.7,images/Vihara Buddhagaya Watugong Semarang wisata indonesia/Image_1.jpg
577,Waduk Jatibarang,Wisata Alam,Semarang,"Waduk Jatibarang merupakan sebuah waduk yang berada di Kota Semarang. Pembangunan waduk ini selesai setelah sekitar empat tahun pembangunan dan memulai proses pengisian air pada tanggal 5 Mei 2014 bertepatan dengan Hari Air Dunia Ke-22 oleh Menteri Pekerjaan Umum Djoko Kirmanto bersama Gubernur Jawa Tengah Ganjar Pranowo dan Kepala Balai Besar Wilayah Sungai Pemali Juwana Imam Santoso.\nWaduk Jatibarang mulai resmi beroperasi pada 11 Mei 2015. Peresmian tersebut dilakukan oleh Direktur Jenderal Sumber Daya Air Kementerian Pekerjaan Umum dan Perumahan Rakyat, Mudjiadi bertepatan dengan peringatan Hari Air Dunia Ke-23 Tingkat Provinsi Jawa Tengah.\nWaduk Jatibarang mempunyai daya tampung 20,4 juta meter kubik . Selain untuk mengatasi masalah banjir, juga menjadi salah satu destinasi wisata Semarang karena di tengah waduk ini terdapat pulau kecil yang di dalamnya terdapat objek wisata lain yaitu Goa Kreo.",2500.0,110.3477586,-7.0370499,,4.3,images/Waduk Jatibarang wisata indonesia/Image_1.jpg
578,Water Blaster Bukit Candi Golf,Wisata Hiburan,Semarang,"Buat kamu yang bingung mau rekreasi kemana di Semarang, langsung saja ke Water Blaster Semarang. Waterpark yang menyediakan banyak permainan dan atraksi seru yang semuanya layak untuk dicoba. Dengan total lebih dari 20 wahana air yang siap memberikan pengalaman seru buat pecinta tantangan wahana air. Bendulan, Blaster Warior, Jungle Tree, Great Wall sedikit dari puluhan wahana lain yang bisa dimainkan. Tentu semua ditunjang dengan fasilitas yang lengkap seperti Gazebo, Family Gazebo, Vip Court, dll semua ada untuk menambah kenyamanan setiap pengunjung yang akan bermain di Waterpark kota lumpia ini.",80000.0,110.4383345,-7.0218894,,4.2,images/Water Blaster Bukit Candi Golf wisata indonesia/Image_1.jpg
579,Watu Gunung Ungaran,Wisata Alam,Semarang,"Objek wisata alam memang sangat cocok dikunjungi, terlebih saat akhir pekan. Ditambah lagi, lokasi objek wisata yang tidak terlalu jauh dari pusat kota. Seperti objek wisata Watu Gunung yang ada di Ungaran, Kota Semarang. Berkunjung ke wisata alam dapat membuat pikiran menjadi segar. Terlebih, objek wisata ini menawarkan wisata alam dan air yang menawan. Selain itu, dipadukan juga dengan nuansa adat Jawa yang khas. Dulunya, kawasan Watu Gunung ini bukanlah suatu objek wisata. Hanya tanah yang ditumbuhi pohon pala dan cengkeh yang lebat. Sayangnya, kawasan tersebut gersang dan susah mendapatkan air. Kemudian, di tahun 2004 sang pemilik berinisiatif untuk mendirikan villa pribadi. Dan lama kelamaan, dibuatlah objek wisata yang dibuka untuk umum. Dengan tetap mempertahankan bangunan joglo sebagai ciri khasnya.",25000.0,110.388832,-7.1298066,,4.4,images/Watu Gunung Ungaran wisata indonesia/Image_1.jpg
580,Wisata Alam Wana Wisata Penggaron,Wisata Alam,Semarang,"Berada sekitar 2 KM dari Kota Ungaran atau sekitar 18 KM dari Kota Semarang, Kawasan Wana Wisata Penggaron secara administratif berada di Desa Susukan, Kecamatan Ungaran, Kabupaten semarang. Area ini merupakan salah satu hutan binaan Kesatuan Bisnis Mandiri Wisata, Benih dan Usaha Lain (KBM WBU I) Perum Perhutani Unit I Jateng. Wana Wisata Penggaron atau Wisata Alam Wana Wisata Penggaron merupakan sebuah tempat wisata hutan yang bisa anda gunakan untuk berlibur bersama keluarga anda, salah satunya untuk camping. Tempat ini banyak di jadikan sebagai tempat untuk camping atau berlibur oleh masyarakat Semarang. Wana Wisata Penggaron sebuah hutan yang eksotis, sayangnya surga di kota semarang ini jarang tersentuh mata. Bagi pengunjung yang bertanya kepada penjaga loket, dengan jawaban yang sederhana dan apa adanya “hutan biasa yang sering dipake kemah, tidak ada yang istimewa”, tentunya akan merasa kecewa.",10000.0,110.4217966,-7.1157969,,4.1,images/Wisata Alam Wana Wisata Penggaron wisata indonesia/Image_1.jpg
581,Wisata Eling Bening,Wisata Alam,Semarang,"Sebuah fasilitas wisata yang dikelola dengan cara modern, untuk menimbulkan kenikmatan berwisata seperti halnya yang diinginkan oleh anak-anak muda. Namun tetap menyatu dengan lingkungan, dengan keindahan alam. Tanpa melakukan kerusakan terhadap alam. Fasilitas wisata ini adalah wisata Eling Bening di perbukitan Ngrawan. Eling Bening sejatinya sebuah Restoran yang mengusung konsep wisata keluarga. Eling Bening menawarkan pemandangan alam yang sangat indah dengan view utama Rawa Pening. Keindahan itu disempurnakan lagi dengan  adanya background Gunung Merbabu, Andong dan Telomoyo, yang terlihat berdiri dengan gagah.",25000.0,110.4264512,-7.2531096,,4.3,images/Wisata Eling Bening wisata indonesia/Image_1.jpg
582,Wisata Kampung Krisan Clapar,Wisata Hiburan,Semarang,"Wisata Kampung Krisan Gemah Ripah di Dusun Clapar Desa Duren Kecamatan Bandungan Kabupaten Semarang bisa jadi altenatif liburan. Di tempat ini terhampar kebun bunga warna warni yang memesona. Itu adalah kompleks wisata perkebunan bunga krisan beragam varietas. Setidaknya ada 20 varietas yang dikembangkan oleh Kelompok Tani Gemah Ripah sejak dua tahun terakhir ini. Dan objek tersebut mulai dibuka untuk umum sebagai jujukan wisatawan pada 6 November 2016. Di atas lahan terasering seluas sekitar 12 hektar itu, Anda bakal diajak berkeliling di kebun bunga krisan yang khusus untuk kunjungan wisatawan di luasan lahan 6,5 hektar. Setidaknya ada 3 kebun yang disiapkan pihak pengelola untuk pengunjung.",10000.0,110.3769541,-7.2141582,,4.1,images/Wisata Kampung Krisan Clapar wisata indonesia/Image_1.jpg
583,Wisata Lereng Kelir,Wisata Alam,Semarang,Wisata yang ada di kawasan gunung Kelir ini memang mulai populer sejak awal tahun 2021 dan para wisatawan kerap berbondong-bondong menuju kesana untuk meredam rasa penasaran tentang destinasi baru tersebut. Gunung Kelir memiliki ketinggian lebih dari 2000 mdpl dan wisata Lereng kelir berada diatas ketinggian mencapai 1384 mdpl dan 700mdpl Dari ketinggian tersebut membuat hampir seluruh kawasan kota Ambarawa bisa terlihat dan sebagian kecil wilayah Semarang selatan. Wisata gardu pandang Lereng Kelir memang bisa dikatakan lebih tinggi dari tempat wisata gardu pandang lainnya yang ada di Jawa Tengah.,7000.0,110.3746785,-7.3126613,,4.3,images/Wisata Lereng Kelir wisata indonesia/Image_1.jpg
584,Wisata Mangrove Tapak,Wisata Alam,Semarang,"Wisata hutan mangrove Semarang hampir tak pernah sepi dikunjungi wisatawan. Tak jarang pengunjung yang datang ke wisata cantik ini baik berswafoto maupun sekedar jalan-jalan menapaik selasar kayu. Obyek ini pun juga instagramable dan pas dibagikan di sosmed, bahkan banyak diburu oleh mereka yang berkecimpung di bidang fotografi.",5000.0,110.3459696,-6.9685618,,4.3,images/Wisata Mangrove Tapak wisata indonesia/Image_1.jpg
585,Alun-Alun Serang,Wisata Hiburan,Serang,"Pusat kegiatan masyarakat di Kota Serang, Banten, yang dikelilingi oleh pepohonan rindang dan sering menjadi tempat rekreasi keluarga.",0.0,106.1530639,-6.1173476,https://www.google.com/search?tbm=isch&q=Alun-Alun+Serang+alun-alun+Indonesia,4.5,images/Alun-Alun Serang wisata indonesia/Image_1.jpg
586,Benteng Speelwijk,Wisata Budaya,Serang,Reruntuhan benteng pertahanan Belanda abad ke-17 di kawasan Banten Lama yang menjadi saksi sejarah kolonialisme.,0.0,106.1507599,-6.0310818,https://www.google.com/search?tbm=isch&q=Benteng+Speelwijk+wisata+kerajaan+Indonesia,4.3,images/Benteng Speelwijk wisata indonesia/Image_1.jpg
587,Benteng Surosowan,Wisata Budaya,Serang,Sisa-sisa bangunan keraton tempat tinggal Sultan Banten yang kini menjadi situs cagar budaya bersejarah di Banten Lama.,0.0,106.1558032,-6.0378452,https://www.google.com/search?tbm=isch&q=Benteng+Surosowan+wisata+kerajaan+Indonesia,4.5,images/Benteng Surosowan wisata indonesia/Image_1.jpg
588,Museum Negeri Banten,Wisata Budaya,Serang,"Museum di Kota Serang yang menyimpan berbagai benda bersejarah, cagar budaya, dan peninggalan Kesultanan Banten.",5000.0,106.1500356,-6.116236,https://www.google.com/search?tbm=isch&q=Museum+Negeri+Banten+museum+Indonesia,4.5,images/Museum Negeri Banten wisata indonesia/Image_1.jpg
589,Vihara Avalokitesvara Banten,Wisata Religi,Serang,Salah satu vihara tertua di Banten yang melambangkan toleransi beragama di sekitar kawasan Kesultanan Banten Lama.,0.0,106.1492953,-6.030155,https://www.google.com/search?tbm=isch&q=Vihara+Avalokitesvara+Banten+wisata+religi+Indonesia,4.6,images/Vihara Avalokitesvara Banten wisata indonesia/Image_1.jpg
590,Alun-Alun Sidoarjo,Wisata Hiburan,Sidoarjo,"Alun-Alun Sidoarjo merupakan ruang terbuka publik yang menjadi titik kumpul warga dan wisatawan untuk bersantai, berolahraga, berfoto, dan menikmati suasana pusat kota.",0.0,112.7178539,-7.4462137,https://www.google.com/search?tbm=isch&q=Alun-Alun+Sidoarjo+alun-alun+Indonesia,4.4,images/Alun-Alun Sidoarjo wisata indonesia/Image_1.jpg
591,Museum Mpu Tantular,Wisata Budaya,Sidoarjo,"Museum Negeri Mpu Tantular adalah sebuah museum negeri yang berlokasi di kecamatan Buduran, Sidoarjo, Jawa Timur. Awalnya, museum ini bernama Stedelijk Historisch Museum Soerabaia, didirikan oleh Godfried von Faber pada tahun 1933 dan diresmikan pada tanggal 25 Juli 1937. Saat ini, museum ini dikelola oleh Unit Pelaksana Teknis pada Departemen Kebudayaan dan Pariwisata.",2000.0,112.7199058,-7.4338593,,4.4,images/Museum Mpu Tantular wisata indonesia/Image_1.jpg
592,Alun-Alun Situbondo,Wisata Hiburan,Situbondo,"Pada tanggal 10 Oktober 1996, terjadi kerusuhan anti-Kristen anti anti-orang keturunan Tionghoa di Kabupaten Situbondo, Jawa Timur. Peristiwa itu mulai karena massa tidak puas dengan hukuman penjara lima tahun untuk terdakwa Saleh, (yang beragama Islam) yaitu tuntutan maksimal yang dapat dijatuhkan atas kasus penghinaan terhadap agama Islam.",0.0,114.0054037,-7.7068185,https://www.google.com/search?tbm=isch&q=Alun-Alun+Situbondo+alun-alun+Indonesia,4.5,images/Alun-Alun Situbondo wisata indonesia/Image_1.jpg
593,Taman Nasional Baluran,Wisata Hiburan,Situbondo,"Taman Nasional Baluran adalah salah satu taman nasional di Indonesia yang terletak di wilayah Banyuputih, Situbondo, Jawa Timur, Indonesia. Namanya diambil dari nama gunung yang berada di daerah ini, yaitu Gunung Baluran.",15000.0,114.3808459,-7.8363697,https://www.google.com/search?tbm=isch&q=Taman+Nasional+Baluran+taman+Indonesia,4.6,images/Taman Nasional Baluran wisata indonesia/Image_1.jpg
594,Blue Lagoon Jogja,Wisata Hiburan,Sleman,"Blue Lagoon adalah salah satu wisata air Jogja yang sudah sangat terkenal dan banyak dikunjungi oleh wisatawan dari berbagai daerah penjuru. Banyak yang menganggap bahwa Blue Lagoon sebagai surga wisata Jogja tersembunyi. Meskipun keindahan yang ditawarkan oleh tempat ini sangat mahal, namun untuk bisa menikmatinya kamu tidak perlu merogoh kocek dalam2. Karena budget untuk masuk ke area wisata ini tidak semahal yang ada di Islandia.",10000.0,110.45026,-7.7044358,https://img.okezone.com/content/2021/09/29/337/2478846/menengok-museum-pengkhianatan-pki-sarat-sejarah-peristiwa-g30s-25VqhBG3pL.jpg,4.3,https://img.okezone.com/content/2021/09/29/337/2478846/menengok-museum-pengkhianatan-pki-sarat-sejarah-peristiwa-g30s-25VqhBG3pL.jpg
595,Bukit Klangon,Wisata Alam,Sleman,"Terletak di Cangkringan, Sleman. Merupakan titik pandang tertinggi (berjarak sekitar 4 km dari puncak) untuk melihat Gunung Merapi dari dekat. Sangat populer sebagai area berkemah dan trek bersepeda downhill.",5000.0,110.454776,-7.5767676,https://www.google.com/search?tbm=isch&q=Bukit+Klangon+bukit+Indonesia,4.7,images/Bukit Klangon wisata indonesia/Image_1.jpg
596,Bunker Kaliadem Merapi,Wisata Alam,Sleman,"Bunker Kaliadem merupakan objek wisata yang terletak di lereng selatan Gunung Merapi. Destinasi wisata ini banyak menyimpan jejak erupsi gunung tersebut, terutama tahun 2006 dan 2010. Lokasi fenomenal tersebut berada di ketinggian lebih dari 2.000 meter di atas permukaan laut. Berada di Kabupaten Sleman, wisatawan diajak menyaksikan kegagahan Merapi dari jarak lima kilometer. Kawasan ini memadukan sejarah, keindahaan serta keunikan alam gunung merapi dengan fenomena vulkaniknya.",3000.0,110.4476816,-7.5829198,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npONQLf-1DDEDH1dpb0ERKPn8NRDboprzcAg9jAHfiEy2K1fKV2fb37ydJk0k6LHjRul9Lzr2dk-chLmRkpz92ey4LqjB1_5fDFuAZJE4Sn0WxEHt-SLV2tw33XECZ_yApazs-M=w408-h306-k-no,4.5,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npONQLf-1DDEDH1dpb0ERKPn8NRDboprzcAg9jAHfiEy2K1fKV2fb37ydJk0k6LHjRul9Lzr2dk-chLmRkpz92ey4LqjB1_5fDFuAZJE4Sn0WxEHt-SLV2tw33XECZ_yApazs-M=w408-h306-k-no
597,Cafe Kopi Merapi Sleman,Wisata Kuliner,Sleman,"Kedai kopi berkonsep alam di Kepuharjo, Cangkringan. Pengunjung dapat menikmati sajian kopi lokal hasil panen warga lereng gunung, ditemani udara sejuk dan lanskap sisa bebatuan vulkanik Merapi.",0.0,110.4459924,-7.602614,https://www.google.com/search?tbm=isch&q=Cafe+Kopi+Merapi+Sleman+cafe+view+Indonesia,4.6,images/Cafe Kopi Merapi Sleman wisata indonesia/Image_1.jpg
598,Candi Ijo,Wisata Budaya,Sleman,"Candi Ijo (bahasa Jawa: ꦕꦤ꧀ꦝꦶ​ꦆꦗꦺꦴ, translit. Candhi Ijo) adalah sebuah kompleks percandian bercorak Hindu, berada 4 kilometer arah tenggara dari Candi Ratu Boko atau kira-kira 18 kilometer di sebelah timur kota Yogyakarta. Candi ini diperkirakan dibangun antara kurun abad ke-10 sampai dengan ke-11 Masehi pada saat zaman Kerajaan Medang periode Mataram.",5000.0,110.5118987,-7.7838276,,4.6,images/Candi Ijo wisata indonesia/Image_1.jpg
599,Candi Kadisoka,Wisata Budaya,Sleman,Halaman ini memuat daftar cagar budaya di Kabupaten Sleman yang terdaftar di Direktorat Pelestarian Cagar Budaya dan Permuseuman. Daftar ini tidak dimaksudkan sebagai suatu daftar yang lengkap atau selalu terbarui.,5000.0,110.4458063,-7.7552364,https://www.google.com/search?tbm=isch&q=Candi+Kadisoka+candi+Indonesia,4.4,images/Candi Kadisoka wisata indonesia/Image_1.jpg
600,Candi Kalasan,Wisata Budaya,Sleman,"Daerah Istimewa Yogyakarta, disingkat DI Yogyakarta atau DIY adalah daerah Istimewa setingkat provinsi di Indonesia yang merupakan peleburan dari Negara Kesultanan Yogyakarta dan Negara Kadipaten Paku Alaman dengan ibu kota di Kota Yogyakarta. Daerah Istimewa Yogyakarta terletak di bagian selatan Pulau Jawa, dan berbatasan dengan Provinsi Jawa Tengah dan Samudra Hindia.",10000.0,110.4723996,-7.7668063,https://www.google.com/search?tbm=isch&q=Candi+Kalasan+candi+Indonesia,4.6,images/Candi Kalasan wisata indonesia/Image_1.jpg
601,Candi Kedulan,Wisata Budaya,Sleman,"Daerah Istimewa Yogyakarta, disingkat DI Yogyakarta atau DIY adalah daerah Istimewa setingkat provinsi di Indonesia yang merupakan peleburan dari Negara Kesultanan Yogyakarta dan Negara Kadipaten Paku Alaman dengan ibu kota di Kota Yogyakarta. Daerah Istimewa Yogyakarta terletak di bagian selatan Pulau Jawa, dan berbatasan dengan Provinsi Jawa Tengah dan Samudra Hindia.",10000.0,110.4697271,-7.7425947,https://www.google.com/search?tbm=isch&q=Candi+Kedulan+candi+Indonesia,4.6,images/Candi Kedulan wisata indonesia/Image_1.jpg
602,Candi Ratu Boko,Wisata Budaya,Sleman,"Situs Ratu Baka atau Candi Boko (Hanacaraka:ꦕꦤ꧀ꦝꦶ​ꦫꦠꦸ​ꦧꦏ, bahasa Jawa: Candhi Ratu Baka) adalah situs purbakala yang merupakan kompleks sejumlah sisa bangunan yang berada kira-kira 3 km di sebelah selatan dari kompleks Candi Prambanan, 18 km sebelah timur Kota Yogyakarta atau 50 km barat daya Kota Surakarta, Jawa Tengah, Indonesia. Situs Ratu Boko terletak di sebuah bukit pada ketinggian 196 meter dari permukaan laut. Luas keseluruhan kompleks adalah sekitar 25 ha.",75000.0,110.4894158,-7.7705416,,4.6,images/Candi Ratu Boko wisata indonesia/Image_1.jpg
603,Candi Sari,Wisata Budaya,Sleman,"Daerah Istimewa Yogyakarta, disingkat DI Yogyakarta atau DIY adalah daerah Istimewa setingkat provinsi di Indonesia yang merupakan peleburan dari Negara Kesultanan Yogyakarta dan Negara Kadipaten Paku Alaman dengan ibu kota di Kota Yogyakarta. Daerah Istimewa Yogyakarta terletak di bagian selatan Pulau Jawa, dan berbatasan dengan Provinsi Jawa Tengah dan Samudra Hindia.",10000.0,110.4742174,-7.7615065,https://www.google.com/search?tbm=isch&q=Candi+Sari+candi+Indonesia,4.7,images/Candi Sari wisata indonesia/Image_1.jpg
604,Desa Wisata Gamplong,Wisata Hiburan,Sleman,"Desa Wisata Gamplong adalah desa wisata kerajinan tenun yang berada di Padukuhan Gamplong Desa Sumber Rahayu Kecamatan Moyudan Kabupaten Sleman, Yogyakarta. Desa wisata yang terletak di sebelah barat Kota Yogyakarta ini cukup menarik untuk disinggahi wisatawan terlebih karena masih adanya industri kerajinan tenun tradisional dengan menggunakan Alat Tenun Bukan Mesin (ATBM). Dengan ATBM, masyarakat perajin Gamplong mampu menghasilkan kain tenun sebagai bahan stagen (kain panjang untuk melilit bagian perut wanita). Selain kerajinan tenun, perajin juga mampu memproduksi kerajinan anyaman untuk suvenir.",10000.0,110.2374676,-7.8055232,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrnBAlYWK0PfXms3sD5MAmJ-MT4QHymE9aPUgNoKLLusHdiohNa3s88T84I5-9_17AYWRXXAg6M0CdKDyxsn2parXr3LmP-r7FOwjmVpmQUvk5akxEd-O3I8XVUWNwdiwX53TLVuw=w408-h306-k-no,4.4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrnBAlYWK0PfXms3sD5MAmJ-MT4QHymE9aPUgNoKLLusHdiohNa3s88T84I5-9_17AYWRXXAg6M0CdKDyxsn2parXr3LmP-r7FOwjmVpmQUvk5akxEd-O3I8XVUWNwdiwX53TLVuw=w408-h306-k-no
605,Desa Wisata Kelor,Wisata Hiburan,Sleman,"Desa wisata Kelor merupakan salah satu desa yang ada di kabupaten Sleman yang saat ini sedang dikembangkan menjadi desa wisata. Desa wisata Kelor ini menawarkan suasana pedesaan yang penduduknya bermata pencaharian sebagai petani, peternak, dan budidaya jamur. Banyak tanaman hijau yang membentang luas dengan pemandangan alam yang asri. Desa wisata Kelor ini memiliki masyarakat yang ramah dan memiliki lingkungan desa yang sangat nyaman. Desa Kelor ini juga memiliki sungai, dan air di sungai tersebut masih jernih dan indah.",0.0,110.3622794,-7.6410258,,4.4,images/Desa Wisata Kelor wisata indonesia/Image_1.jpg
606,Desa Wisata Pulesari,Wisata Hiburan,Sleman,"Desa Wisata Pulesari semakin menambah deretan profil desa wisata di Jogja yang lahir dari kesadaran masyarakat, atas potensi lokal yang dimiliki. Baik itu dari sisi ragam budaya, pesona alam sekitar, kazanah kuliner, maupun nilai sejarah, dan budaya yang ada. Semuanya dikemas dalam sebuah keseruan wisata. Lokasi Desa Wisata Pulesari berada di Kabupaten Sleman, Daerah Istimewa Yogyakarta (DIY), yang notabene sebagai kabupaten yang dianugerahi banyak sekali tempat wisata. Kehadiran Desa Wisata Pulesari seakan menjadi penambal dari puzle wisata yang belum lengkap. Dan inilah review Desa Wisata Pulosari sebagai referensi awal untuk menentukan lokasi liburan nanti.",0.0,110.371698,-7.6258806,,4.4,images/Desa Wisata Pulesari wisata indonesia/Image_1.jpg
607,Desa Wisata Rumah Domes/Teletubbies,Wisata Hiburan,Sleman,"Kawasan desa teletubbies menjadi perhatian menarik berbagai media, sehingga menjadikan para wisatawan mulai berbondong-bondong datang kesana. Hingga sekarang kawasan ini menjadi objek wisata unik jogja yang menarik dikunjungi. Bagi kawan-kawan datawisata yang sedang berlibur atau berdomisili di Yogyakarta dan sekitar, coba deh rasakan sensasi wisata unik ini, setidaknya bisa dijadikan koleksi foto yang mengusung spot-spot kece instagenic. Mulanya objek wisata Rumah Domes merupakan bentuk bantuan dari NGO, kala itu Yogyakarta terkena musibah bencana alam gempa bumi. Di desa Nglepen setidaknya ada 80 bangunan mengusung desain rumah dome lengkap beserta fasilitas seperti warung makan, toilet umum, area parkir, tempat ibadah, rumah kesehatan dan balai desa yang kerap dimanfaatkan ketika ada hajatan atau acara budaya. Desa wisata Sumberharjo ini memiliki luas kurang lebih 2 hektar serta bangunan dibangun sejak tahun 2006. Selain disebut desa teletubbies, pemukiman disana juga sering disebut New Nglepen.",5000.0,110.5033442,-7.8136085,https://pondokindahgroup.co.id/wp-content/uploads/2013/07/Pondok-Indah-mal-1.jpg,4.1,https://pondokindahgroup.co.id/wp-content/uploads/2013/07/Pondok-Indah-mal-1.jpg
608,Embung Tambakboyo,Wisata Hiburan,Sleman,"Embung atau waduk Tambakboyo adalah konservasi air yang terletak di Dusun Tambakboyo, Kecamatan Depok, Kabupaten Sleman, Yogyakarta. Waduk ini memanfaatkan sumber air dari sungai Tambak Bayan dan sungai Buntung dengan luasan 7,8 ha. Waduk ini dibangun sejak tahun 2003 hingga 2008 dan diresmikan setahun kemudian.",0.0,110.4150131,-7.756227,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqGcePKSsZij2SwCjBvB_QhdPz71sIjFv55WWnFytQZkIopeziYhY7S6T9c9FtHlDdIaxWklfxn6qHuDStXlPlDAjOo6TW9TPSPpvZ7FJZJ4ZJffP0Zokac2MLxfD5boZS3l9MI=w487-h240-k-no,4.4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqGcePKSsZij2SwCjBvB_QhdPz71sIjFv55WWnFytQZkIopeziYhY7S6T9c9FtHlDdIaxWklfxn6qHuDStXlPlDAjOo6TW9TPSPpvZ7FJZJ4ZJffP0Zokac2MLxfD5boZS3l9MI=w487-h240-k-no
609,Grojogan Watu Purbo Bangunrejo,Wisata Hiburan,Sleman,"Objek wisata itu tak adalah Grojogan Watu Purbo yang berada di Bangunrejo, Merdikorejo, Kecamatan Tempel. Objek wisata itu sekitar setahun terakhir cukup populer di kalangan wisatawan karena memiliki pemandangan eksotis berupa air terjun yang memiliki enam tingkatan. Wisatawan yang datang rata-rata menjadikan air terjun itu sebagai latar untuk swafoto karena pemandangannya yang dinilai instagramable. Grojokan Watu Purbo ini tepatnya berlokasi di aliran Kali Krisak, yang merupakan jalur dari lahar dingin yang mengalir dari Gunung Merapi. Pemandangan kawasan ini eksotis karena dikepung pepohonan asri serta hamparan sawah. Munculnya air terjun atau grojogan ini berasal dari enam dam dengan ketinggian bervariasi tak lebih dari 10 meter.",10000.0,110.33837,-7.6340172,https://lh3.googleusercontent.com/p/AF1QipP5Gqno9hcdewWlM2EGzST3hxuS3JeF-Prea07-=w408-h268-k-no,4.5,https://lh3.googleusercontent.com/p/AF1QipP5Gqno9hcdewWlM2EGzST3hxuS3JeF-Prea07-=w408-h268-k-no
610,Gudeg Yu Djum Yogyakarta,Wisata Kuliner,Sleman,"Perserikatan Sepak Bola Sleman (PSS) atau disebut PSS Sleman merupakan klub sepak bola profesional Indonesia yang berbasis di Kabupaten Sleman, Yogyakarta. PSS didirikan pada tanggal 20 Mei 1976.",0.0,110.3668938,-7.8045373,https://www.google.com/search?tbm=isch&q=Gudeg+Yu+Djum+Yogyakarta+wisata+kuliner+Indonesia,4.4,images/Gudeg Yu Djum Yogyakarta wisata indonesia/Image_1.jpg
611,Gunung Gamping,Wisata Alam,Sleman,"Kawasan perbukitan kapur di Gamping, Sleman, Yogyakarta yang memiliki nilai sejarah peninggalan Keraton Yogyakarta.",10000.0,111.091667,-7.669167,https://www.google.com/search?tbm=isch&q=Gunung+Gamping+gunung+Indonesia,4.4,images/Gunung Gamping wisata indonesia/Image_1.jpg
612,Gunung Merapi,Wisata Alam,Sleman,"Gunung Merapi merupakan gunung berapi yang terkenal di Jawa dengan panorama alam, wisata vulkanik, dan kawasan pendakian di sekitarnya.",30000.0,110.4462006,-7.5412887,https://www.google.com/search?tbm=isch&q=Gunung+Merapi+gunung+Indonesia,4.7,images/Gunung Merapi wisata indonesia/Image_1.jpg
